id_transacao,nome_cliente,data_emissao,data_vencimento,valor,meio_pagamento,recorrencia,elegivel_antecipacao,tipo_cliente
c7e929c4,Abreu,2025-10-13,2025-11-12,242.8,Pix,Mensal,False,Recorrente
48d0dc12,Fonseca Lopes S/A,2025-10-16,2025-10-31,1301.72,Pix,Anual,True,Recorrente
518530dc,Pinto,2025-10-17,2025-11-01,1250.73,Pix,Mensal,True,Recorrente
3d797f30,Ribeiro,2025-10-10,2025-10-25,977.0,Pix,Mensal,False,Recorrente
1dddbb82,Rios,2025-10-22,2025-11-06,953.2,Cartão de Crédito,Mensal,True,Recorrente
c5cf154d,Sampaio,2025-10-04,2025-11-03,1496.31,Cartão de Crédito,Mensal,False,Recorrente
b1f89ce0,Novaes,2025-10-31,2025-11-15,459.66,Pix,Mensal,False,Recorrente
01548b74,Rocha,2025-10-11,2025-10-26,2286.15,Boleto,Mensal,False,Recorrente
655d6aee,Pimenta Nunes Ltda.,2025-10-26,2025-10-26,1459.75,Pix,Mensal,False,Recorrente
edb924a9,Novaes,2025-10-21,2025-11-20,1994.62,Boleto,Mensal,False,Recorrente
c77d9a15,da Rosa Ltda.,2025-10-15,2025-11-14,2027.71,Pix,Anual,True,Recorrente
8b6c2488,Moraes Melo e Filhos,2025-10-24,2025-11-23,2340.99,Pix,Mensal,True,Recorrente
15702916,Ribeiro Barros Ltda.,2025-10-17,2025-11-01,2239.59,Boleto,Mensal,True,Recorrente
b32bbe83,Borges,2025-10-11,2025-11-10,1932.46,Pix,Mensal,True,Recorrente
9a17e1a8,Rocha das Neves S.A.,2025-10-22,2025-10-22,823.43,Pix,Mensal,True,Recorrente
c29925d9,Casa Grande Alves S/A,2025-10-01,2025-10-16,520.12,Boleto,Mensal,True,Recorrente
1cc17f8e,Melo Pimenta S/A,2025-10-08,2025-11-07,1760.92,Cartão de Crédito,Anual,False,Novo/Avulso
3d78631f,Leão,2025-10-03,2025-10-03,230.0,Pix,Mensal,True,Novo/Avulso
9967f362,Silva Sampaio - ME,2025-10-31,2025-10-31,1649.49,Pix,Avulso,True,Novo/Avulso
100c28e5,Guerra,2025-10-25,2025-11-24,455.28,Pix,Avulso,True,Novo/Avulso
d6ef9ccb,Casa Grande Rezende e Filhos,2025-10-10,2025-10-25,1784.79,Cartão de Crédito,Avulso,True,Novo/Avulso
5851e19e,Sá S/A,2025-10-25,2025-11-09,2318.33,Cartão de Crédito,Anual,False,Novo/Avulso
39377e9c,Câmara,2025-10-25,2025-10-25,1984.72,Cartão de Crédito,Mensal,False,Novo/Avulso
8a0fcba6,Sampaio Moreira - ME,2025-10-31,2025-11-15,2490.5,Cartão de Crédito,Mensal,True,Novo/Avulso
44bd758b,Novais S.A.,2025-10-20,2025-11-04,1305.55,Boleto,Mensal,True,Novo/Avulso
32c1e8d1,Marques S.A.,2025-10-25,2025-11-09,404.81,Pix,Anual,True,Novo/Avulso
5c715182,Alves S/A,2025-11-11,2025-12-11,655.99,Cartão de Crédito,Mensal,False,Recorrente
3e9972da,da Conceição Montenegro - EI,2025-11-11,2025-11-11,2141.61,Pix,Mensal,True,Recorrente
286f4f38,Pastor,2025-11-11,2025-11-11,552.18,Pix,Anual,True,Recorrente
24d4cf59,Ferreira,2025-11-19,2025-11-19,1979.77,Pix,Anual,False,Recorrente
cd286f37,Nascimento,2025-11-03,2025-11-03,1532.53,Boleto,Mensal,False,Recorrente
caeb5feb,Pires,2025-11-05,2025-11-20,2498.31,Boleto,Mensal,True,Recorrente
c4c545e3,Oliveira,2025-11-23,2025-12-08,1281.19,Cartão de Crédito,Mensal,True,Recorrente
90eb1d6a,Porto,2025-11-15,2025-11-15,2470.0,Pix,Anual,True,Recorrente
ed5efae6,Martins Garcia Ltda.,2025-11-05,2025-11-05,2387.2,Boleto,Mensal,False,Recorrente
8ca3b445,Andrade Dias - ME,2025-11-25,2025-11-25,2232.42,Pix,Mensal,True,Recorrente
ab09a51e,Carvalho,2025-11-29,2025-12-14,918.09,Cartão de Crédito,Mensal,True,Recorrente
7207c4c5,Pacheco,2025-11-01,2025-11-01,714.76,Cartão de Crédito,Anual,True,Recorrente
a32525c6,Fonseca,2025-11-30,2025-11-30,190.52,Cartão de Crédito,Mensal,False,Recorrente
64a6e490,Sá S/A,2025-11-14,2025-12-14,1429.72,Pix,Mensal,False,Recorrente
328e10ae,Cassiano e Filhos,2025-11-23,2025-11-23,539.92,Cartão de Crédito,Mensal,True,Recorrente
08c0f720,Moura,2025-11-05,2025-12-05,906.18,Boleto,Mensal,False,Recorrente
6593ee5b,Vargas,2025-11-17,2025-12-02,2296.69,Boleto,Anual,False,Recorrente
51744c31,Montenegro,2025-11-08,2025-11-08,339.86,Pix,Mensal,True,Recorrente
d086a8d7,Montenegro Caldeira e Filhos,2025-11-20,2025-11-20,1637.73,Pix,Mensal,False,Recorrente
dbdcc78a,Cassiano Freitas S.A.,2025-11-20,2025-11-20,1799.18,Pix,Mensal,False,Recorrente
8e3dc22f,Almeida,2025-11-12,2025-11-27,913.21,Pix,Mensal,True,Recorrente
5f1307d8,Fonseca Ltda.,2025-11-18,2025-11-18,2134.54,Boleto,Mensal,True,Recorrente
5d23f89d,Barros e Filhos,2025-11-04,2025-12-04,545.11,Pix,Mensal,True,Recorrente
988f046c,Pastor Câmara S/A,2025-11-20,2025-12-05,1059.42,Pix,Mensal,True,Recorrente
451c2dd3,da Conceição S/A,2025-11-15,2025-12-15,811.19,Pix,Mensal,True,Recorrente
e88be59f,Farias S/A,2025-11-09,2025-11-09,169.22,Boleto,Mensal,True,Recorrente
1bfe77d9,Nogueira Cardoso e Filhos,2025-11-04,2025-11-04,607.44,Pix,Anual,False,Recorrente
4c576489,da Cruz,2025-11-16,2025-11-16,1946.35,Cartão de Crédito,Anual,True,Recorrente
3c098edc,Jesus,2025-11-22,2025-11-22,1566.54,Cartão de Crédito,Mensal,True,Recorrente
5d12aadb,Rocha e Filhos,2025-11-21,2025-12-06,1722.75,Boleto,Mensal,False,Recorrente
fe21d78f,Araújo - ME,2025-11-07,2025-11-22,679.56,Pix,Mensal,False,Recorrente
1d7a59f9,Correia Correia - EI,2025-11-11,2025-12-11,627.84,Pix,Mensal,False,Recorrente
7997898b,Carvalho,2025-11-02,2025-11-02,1852.77,Boleto,Mensal,True,Recorrente
19faee04,Martins,2025-11-30,2025-12-30,2193.26,Cartão de Crédito,Mensal,True,Recorrente
5ba45c8e,Aragão e Filhos,2025-11-06,2025-11-06,360.6,Pix,Mensal,False,Recorrente
25d7d83e,Jesus Mendonça - ME,2025-11-17,2025-11-17,548.52,Cartão de Crédito,Anual,True,Recorrente
383e8db2,Guerra Araújo S.A.,2025-11-29,2025-11-29,1308.84,Boleto,Mensal,False,Recorrente
fbe340f5,Abreu,2025-11-19,2025-12-19,1287.94,Boleto,Mensal,False,Recorrente
5aea0b59,da Paz,2025-11-14,2025-11-14,416.05,Boleto,Anual,False,Recorrente
0005bedb,Sampaio,2025-11-08,2025-11-08,1928.45,Pix,Anual,False,Recorrente
7eb18103,Montenegro,2025-11-08,2025-11-08,1588.9,Boleto,Mensal,True,Recorrente
2da59767,Guerra Campos - EI,2025-11-24,2025-12-09,1985.64,Cartão de Crédito,Mensal,True,Recorrente
107b26c4,Leão e Filhos,2025-11-13,2025-11-13,1350.34,Boleto,Mensal,True,Recorrente
a0470095,Barbosa - EI,2025-11-16,2025-12-16,196.83,Cartão de Crédito,Anual,False,Recorrente
2ca34ee3,Montenegro da Luz S.A.,2025-11-02,2025-11-17,797.22,Boleto,Mensal,True,Recorrente
71d135d9,Azevedo,2025-11-07,2025-12-07,2240.5,Cartão de Crédito,Mensal,False,Recorrente
acf6a664,Nogueira,2025-11-06,2025-11-21,2130.69,Pix,Mensal,False,Recorrente
e40a50b6,Pimenta,2025-11-05,2025-11-20,2439.42,Cartão de Crédito,Mensal,True,Recorrente
f750d80d,Carvalho Ltda.,2025-11-21,2025-12-06,1821.11,Boleto,Mensal,False,Recorrente
93746d38,da Mata da Paz - EI,2025-11-07,2025-11-22,196.39,Pix,Anual,True,Recorrente
3a6dc8c7,Silva Fernandes S.A.,2025-11-02,2025-12-02,1436.11,Cartão de Crédito,Mensal,True,Recorrente
60ffe323,Montenegro,2025-11-09,2025-11-09,1631.23,Cartão de Crédito,Anual,True,Recorrente
83346c4e,da Cunha,2025-11-28,2025-12-13,784.45,Pix,Anual,False,Recorrente
e9a91164,Abreu Ltda.,2025-11-14,2025-11-14,2250.59,Pix,Anual,False,Recorrente
8d32785d,Porto da Luz S.A.,2025-11-08,2025-11-23,209.39,Boleto,Anual,True,Recorrente
255bc76c,Novaes,2025-11-26,2025-12-26,1912.93,Boleto,Mensal,True,Recorrente
a953933d,Novais,2025-11-19,2025-12-19,295.78,Cartão de Crédito,Mensal,True,Recorrente
11545fc2,Lopes Cardoso S/A,2025-11-03,2025-11-18,260.4,Cartão de Crédito,Anual,False,Recorrente
fed2b2b1,Fogaça S.A.,2025-11-28,2025-11-28,499.29,Cartão de Crédito,Anual,False,Recorrente
3896a049,Rios Caldeira Ltda.,2025-11-27,2025-12-12,1327.64,Boleto,Mensal,False,Recorrente
acfe1ea5,Pinto,2025-11-01,2025-12-01,2142.76,Pix,Anual,False,Recorrente
87b18931,da Costa Castro S.A.,2025-11-24,2025-11-24,570.99,Pix,Mensal,True,Recorrente
c698816d,da Mata Castro e Filhos,2025-11-11,2025-11-26,1218.41,Boleto,Mensal,True,Recorrente
29ee853b,Garcia S/A,2025-11-29,2025-12-29,2425.84,Pix,Mensal,True,Recorrente
87b2e76d,Câmara,2025-11-30,2025-12-30,718.83,Cartão de Crédito,Mensal,True,Recorrente
ca018f3d,Vargas Ltda.,2025-11-14,2025-11-14,1307.0,Pix,Anual,True,Recorrente
00478305,Ramos,2025-11-16,2025-12-16,1946.02,Pix,Mensal,True,Recorrente
e1dc6fc8,da Luz S.A.,2025-11-14,2025-12-14,432.87,Pix,Mensal,False,Recorrente
1020c746,Andrade,2025-11-16,2025-12-16,721.26,Boleto,Mensal,True,Recorrente
18689882,Peixoto - ME,2025-11-15,2025-11-30,514.23,Boleto,Anual,True,Recorrente
6caa0f7e,Siqueira,2025-11-03,2025-12-03,1603.82,Pix,Mensal,True,Recorrente
de27d310,Lopes,2025-11-23,2025-12-23,1798.12,Boleto,Anual,False,Recorrente
abe71059,Gomes - EI,2025-11-07,2025-11-07,1462.12,Pix,Mensal,False,Recorrente
21391903,Abreu,2025-11-10,2025-11-10,242.8,Pix,Mensal,True,Recorrente
a6b2c06f,Fonseca Lopes S/A,2025-11-01,2025-11-16,1301.72,Pix,Anual,False,Recorrente
73b5f776,Pinto,2025-11-06,2025-12-06,1250.73,Pix,Mensal,False,Recorrente
49d4edd3,Ribeiro,2025-11-28,2025-12-28,977.0,Pix,Mensal,True,Recorrente
25cee156,Sampaio,2025-11-15,2025-11-30,1496.31,Cartão de Crédito,Mensal,True,Recorrente
67c5121d,Novaes,2025-11-28,2025-12-28,459.66,Pix,Mensal,False,Recorrente
777374aa,Rocha,2025-11-06,2025-11-21,2286.15,Boleto,Mensal,False,Recorrente
04471925,Pimenta Nunes Ltda.,2025-11-23,2025-12-23,1459.75,Pix,Mensal,True,Recorrente
98feee64,da Rosa Ltda.,2025-11-28,2025-12-28,2027.71,Pix,Anual,True,Recorrente
ba117f81,Moraes Melo e Filhos,2025-11-13,2025-12-13,2340.99,Pix,Mensal,False,Recorrente
a5aba80e,Ribeiro Barros Ltda.,2025-11-17,2025-11-17,2239.59,Boleto,Mensal,False,Recorrente
3cf89f10,Borges,2025-11-14,2025-11-29,1932.46,Pix,Mensal,True,Recorrente
a8083037,Rocha das Neves S.A.,2025-11-26,2025-12-26,823.43,Pix,Mensal,True,Recorrente
b5ff35f8,Casa Grande Alves S/A,2025-11-20,2025-12-05,520.12,Boleto,Mensal,True,Recorrente
08b50aae,Melo Pimenta S/A,2025-11-17,2025-12-17,1760.92,Cartão de Crédito,Anual,False,Recorrente
e4c6d412,Leão,2025-11-29,2025-11-29,230.0,Pix,Mensal,True,Recorrente
b2b7f00d,Sá S/A,2025-11-13,2025-11-28,2318.33,Cartão de Crédito,Anual,False,Recorrente
38b5a21d,Câmara,2025-11-20,2025-11-20,1984.72,Cartão de Crédito,Mensal,False,Recorrente
ce5b0958,Sampaio Moreira - ME,2025-11-12,2025-11-12,2490.5,Cartão de Crédito,Mensal,True,Recorrente
25114e73,Novais S.A.,2025-11-18,2025-12-18,1305.55,Boleto,Mensal,True,Recorrente
b891709b,Marques S.A.,2025-11-05,2025-11-20,404.81,Pix,Anual,True,Recorrente
503d3211,Rios,2025-11-25,2025-12-25,1675.24,Pix,Anual,True,Novo/Avulso
6f34d237,Sá,2025-11-12,2025-11-27,1938.08,Cartão de Crédito,Avulso,False,Novo/Avulso
f3ba10d3,Pimenta,2025-11-15,2025-11-30,298.92,Cartão de Crédito,Mensal,True,Novo/Avulso
f5a923af,Novaes,2025-11-29,2025-12-14,1399.98,Pix,Mensal,False,Novo/Avulso
87b84ac2,Castro,2025-11-26,2025-11-26,2029.77,Pix,Anual,True,Novo/Avulso
51c08f9e,Machado,2025-11-13,2025-11-13,1226.0,Boleto,Avulso,False,Novo/Avulso
377d4c54,Sá,2025-11-09,2025-11-09,330.83,Boleto,Avulso,True,Novo/Avulso
fa31f91b,Porto da Mota - EI,2025-11-21,2025-11-21,2206.23,Pix,Mensal,False,Novo/Avulso
f3c9f73d,Pires,2025-11-16,2025-12-01,1753.65,Boleto,Mensal,False,Novo/Avulso
afbe17f4,da Mota Macedo S/A,2025-11-07,2025-11-07,1665.01,Cartão de Crédito,Mensal,True,Novo/Avulso
d4a79bb6,da Costa,2025-11-21,2025-12-06,695.97,Pix,Avulso,False,Novo/Avulso
